pauta,url,voto
PL 4199/20 - Subemenda Substitutiva oferecida ao Projeto de Lei nº 4199/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
MPV  Nº 1031/2021 - DTQ 14 - PT - EMENDA DE PLENÁRIO Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
"MPV  Nº 1031/2021 - DTQ 3 - PT - ART. 2º DO PLV, COM VISTAS À SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,---
MPV  Nº 1031/2021 - DTQ 7 - PDT - EMENDA DE COMISSÃO N. 85,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
"MPV  Nº 1031/2021 - DTQ 4 - PCdoB - EXP. ""O DISPOSTO NO ART. 7º DA LEI Nº 9648/98 (...)"", CONTIDA ..",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
PL 4199/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
PL 4199/2020 - Destaque 28,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/2020 - Destaque 26,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
PL 4199/2020 - Destaque 17,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
PL 4199/2020 - Destaque 27,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
"MPV  Nº 1031/2021 - DTQ 11 - PSOL - ART. 12 DO SUBSTITUTIVO, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
"MPV  Nº 1031/2021 - DTQ 5 - PSB - EXPRESSÃO ""À ELETROBRÁS E ÀS SUAS SUBSIDIÁRIAS E"", ...",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV  Nº 1031/2021 - DTQ 1 - PSB - EMENDA DE COMISSÃO N. 369,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - DTQ 8 - PDT - EMENDA DE COMISSÃO N. 87,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - REDAÇÃO FINAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
PL 4199/2020 - Destaque 23,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/2020 - Destaque 22,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
PL 4199/2020 - Destaque 31,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
PL 4199/2020 - Destaque 32,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
MPV  Nº 1018/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Não
MPV  Nº 1018/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Não
MPV  Nº 1018/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Não
MPV  Nº 1018/2020 - PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Sim
MPV  Nº 1018/2020 - PARECER DA C.M. P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Sim
PL 4199/2020 - Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
PL 4199/2020 - Destaque 10,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Sim
PL 4199/2020 - Req Ret Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
PL 4199/2020 - DTQ 19,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
PL 4199/2020 - DTQ 7,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
MPV  Nº 1018/2020 - DTQ 5 - PT - PREFERÊNCIA P/ VOTAÇÃO DO TEXTO ORIGINAL DA MPV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,---
MPV  Nº 1018/2020 - PROJETO DE LEI DE CONVERSÃO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,---
MPV  Nº 1018/2020 - EMENDAS DE PLENÁRIO AO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,---
MPV  Nº 1018/2020 - DTQ 1 - PSB - EMENDA DE COMISSÃO N. 6,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Não
PL 4199/2020 - DTQ 33,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/2020 - DTQ 24,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
REQ 2867/2020 - Votação,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2266253,Sim
REQ 1953/2020 - Votação,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258717,---
REQ 2643/2020 - Votação,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2264837,Sim
"MPV  Nº 1018/2020 - DTQ 3 - PCdoB - ART. 6º DO PLV, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Sim
MPV  Nº 1018/2020 - DTQ 7 - PT - EMENDA DE PLENÁRIO N. 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Não
"MPV  Nº 1018/2020 - DTQ 6 - PT - ART. 8º DO PLV, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Sim
"MPV  Nº 1018/2020 - DTQ 9 - CIDADANIA - ART. 9º DO PLV, COM VISTAS À SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Sim
MPV  Nº 1018/2020 - REDAÇÃO FINAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Sim
REQ 2756/2020 - Votação,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265440,---
PDC 861/2017 - Votação,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2164132,Sim
PDC 861/2017 - Votação 2º Turno,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2164132,Sim
REQ 2870/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2870/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2266304,Sim
PL 349/2015 - Destaque nº 2,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=946625,---
MPV  Nº 1017/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Não
MPV  Nº 1017/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Não
MPV  Nº 1017/2020 - REQUERIMENTO DE ADIAMENTO DE VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,---
MPV  Nº 1017/2020 - EMENDAS DO SENADO FEDERAL AO PLV Nº 3/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Sim
PL 4372/2020 - Destaque 6,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
PL 4372/2020 - Destaque 8,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
PL 4372/2020 - Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
PL 4372/2020 - Destaque 2 ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
MPV  Nº 1017/2020 - DTQ 1 - PT - EMENDA DO SENADO FEDERAL N. 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Sim
MPV  Nº 1017/2020 - DTQ 2 - PT - EMENDA DO SENADO FEDERAL N. 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Sim
MPV  Nº 1017/2020 - DTQ 3 - PT - EMENDA DO SENADO FEDERAL N. 3,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Sim
MPV  Nº 1017/2020 - REDAÇÃO FINAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Sim
MPV  Nº 1016/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Não
PL 4372/2020 - Destaque 4,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
PL 4372/2020 - Destaque 4,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
PL 4372/2020 - Destaque 5,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Não
PL 4372/2020 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Não
"PLP 133/2020 - E P Rejeit -  Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265505,Não
MPV  Nº 1016/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Obstrução
PLP 133/2020 - Votação do Projeto de Lei Complementar nº 133/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265505,Sim
MPV  Nº 1016/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Obstrução
MPV  Nº 1016/2020 - RECURSO CONTRA PARECER TERMINATIVO DA COMISSÃO MISTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Não
PLP 146/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Não
MPV  Nº 1024/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,---
MPV  Nº 1024/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,---
MPV  Nº 1024/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,---
MPV  Nº 1024/2020 - PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Sim
PLP 146/2019 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,---
MPV  Nº 1024/2020 - PARECER DA C.M P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Sim
MPV  Nº 1024/2020 - DTQ 10 - NOVO - PREFERÊNCIA PARA O TEXTO ORIGINAL DA MPV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Não
PLP 146/2019 - Subemenda - Subemenda Substitutiva oferecida (à/ao)  Projeto de Lei Complementar nº 146/2019,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Sim
PLP 146/2019 - Destaque 7,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Não
PLP 146/2019 - Destaque 2,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Não
PLP 146/2019 - DTQ 13 - Destaque nº 13,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,---
MPV  Nº 1024/2020 - DTQ 8 - PT - EMENDA DE PLENÁRIO Nº 3,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Não
MPV  Nº 1024/2020 - DTQ 9 - PCdoB - EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Não
"MPV  Nº 1024/2020 - DTQ 4 - PSOL - ART. 3º DO PLV, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Sim
MPV  Nº 1024/2020 - DTQ 1 - PDT - ART. 4º DO PLV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Sim
MPV  Nº 1024/2020 - DTQ 5 - BLOCO PSL (PSDB) - EMENDA DE COMISSÃO N. 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1024&Ano=2020,Não
PLP 146/2019 - Destaque 3,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Sim
PLP 146/2019 - Destaque 4,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Sim
PLP 146/2019 - Destaque 11,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,Sim
MPV  Nº 1029/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1029&Ano=2021,Não
MPV  Nº 1029/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1029&Ano=2021,Não
MPV  Nº 1029/2021 - PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1029&Ano=2021,Sim
MPV  Nº 1029/2021 - MEDIDA PROVISÓRIA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1029&Ano=2021,Sim
PLP 146/2019 - Destaque 10,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,---
PLP 146/2019 - Destaque 12,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2205645,---
REQ 3211/2019 - Requerimento de Urgência (Art. 155 do RICD) nº 3211/2019,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2233718,Sim
REQ 2873/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2873/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2266321,Sim
PLP 101/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Não
MPV  Nº 1018/2020 - EMENDA DO SENADO FEDERAL AO PLV Nº 8/21,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1018&Ano=2020,Não
MPV  Nº 1023/2020 - DTQ 1 - PCdoB - EMENDA DE COMISSÃO N. 50,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1023&Ano=2020,---
MPV  Nº 1023/2020 - DTQ 3 - PSOL - EMENDA DE COMISSÃO N. 52,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1023&Ano=2020,Não
MPV  Nº 1023/2020 - DTQ 2 - PT - §5º DO ART. 21 DA LEI 8742/1993,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1023&Ano=2020,Sim
PLP 101/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,---
PLP 101/2020 - Subemenda Substitutiva oferecida ao Projeto de Lei Complementar nº 101/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Sim
PLP 101/2020-Destaque 12,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Não
PLP 101/2020-Destaque 5,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Não
REQ  Nº 168/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL 3819/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=168&Ano=2021,Sim
MPV  Nº 1021/2020 - PARECER DA C.M P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1021&Ano=2020,Sim
MPV  Nº 1021/2020 - DTQ 2 - PT - EMENDA DE COMISSÃO N. 17,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1021&Ano=2020,---
MPV  Nº 1027/2021 - DTQ 1 - PSB - EMENDA DE COMISSÃO N. 52,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1027&Ano=2021,Não
MPV  Nº 1028/2021 - PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,Sim
PLP 101/2020 - Destaque 7,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Não
PLP 101/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Não
"PLP 101/2020-Destaque 8
",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Sim
PLP 101/2020-Destaque 6,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,---
MPV  Nº 1028/2021 - PARECER DA C.M. P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,---
MPV  Nº 1028/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,Sim
MPV  Nº 1028/2021 - DTQ. 5 - PT - EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,---
MPV  Nº 1028/2021 - DTQ. 4 - PDT - EMENDA DE COMISSÃO Nº 37,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,---
PLP 101/2020-Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Sim
PLP 101/2020- Destaque 3,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,Sim
PLP 101/2020-Destaque 10,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2249891,---
PL 1013/2020 - DTQ nº 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242000,Não
"MPV  Nº 1028/2021 - DTQ. 2 - PCdoB - INC. I DO ART. 4º DO PLV, COM VISTAS À SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,Sim
MPV  Nº 1028/2021 - DTQ. 3 - PDT - EMENDA DE COMISSÃO Nº 6,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,Não
MPV  Nº 1028/2021 - DTQ. 7 - PSOL - EMENDA DE COMISSÃO Nº 4,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1028&Ano=2021,Não
MPV 998/2020 - Req Ret Pauta,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV 998/2020 - Req Ad Disc 1 Sessão - Requerimento para Adiamento de Discussão por 1 Sessão ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV 998/2020 - Req Ad Vot 1 Sessão - Requerimento para Adiamento de Votação por 1 Sessão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV  Nº 1034/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
MPV  Nº 1034/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
MPV  Nº 1034/2021 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
MPV  Nº 1034/2021 - PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Sim
MPV 998/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
"MPV 998/2020 - P C M Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Sim
"MPV 998/2020 - P C M N Atendim - Parecer da Comissão Mista - Não Atendimento - Constituição Federal e Resolução nº 1, de 2002",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Sim
MPV 998/2020 - Subemenda Substitutiva oferecida à  Medida Provisória nº 998/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Sim
MPV  Nº 1034/2021 - PARECER DA C.M P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Sim
MPV  Nº 1034/2021 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Sim
"MPV  Nº 1034/2021 - DTQ 3 - PT - INCISO II DO ART. 3º DA LEI N. 7689/1988, PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Sim
"MPV  Nº 1034/2021 - DTQ 2 - PT - ART. 6º DO PLV, PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Sim
MPV 998/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,---
MPV 998/2020-Destaque 10,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV  Nº 1034/2021 - DTQ 1 - BLOCO PSL (PP) - EMENDA DE COMISSÃO N. 28,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
MPV  Nº 1033/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1033&Ano=2021,Não
MPV 998/2020 - Destaque 19,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,---
MPV 998/2020-Destaque 12,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV  Nº 1033/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1033&Ano=2021,Não
MPV  Nº 1033/2021 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1033&Ano=2021,Não
MPV 998/2020-Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV 998/2020-Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Sim
MPV 998/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV 998/2020 - Destaque 20,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
MPV  Nº 1033/2021 - DTQ 1 - PSOL - PREFERÊNCIA PARA O TEXTO ORIGINAL DA MPV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1033&Ano=2021,Não
MPV  Nº 1033/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1033&Ano=2021,Sim
PL   Nº 3430/2019 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3430&Ano=2019,Sim
REQ  Nº 849/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 1.423/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=849&Ano=2021,Sim
MPV 998/2020 - Destaque 11,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Sim
MPV 998/2020 - Destaque 15,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261939,Não
PL 4372/2020 - Substitutivo do SF oferecido ao Projeto de Lei nº 4372/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Sim
